name,zcr_mean,energy_mean,energy_entropy_mean,spectral_centroid_mean,spectral_spread_mean,spectral_entropy_mean,spectral_flux_mean,spectral_rolloff_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,chroma_std_mean,zcr_std,energy_std,energy_entropy_std,spectral_centroid_std,spectral_spread_std,spectral_entropy_std,spectral_flux_std,spectral_rolloff_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std,chroma_1_std,chroma_2_std,chroma_3_std,chroma_4_std,chroma_5_std,chroma_6_std,chroma_7_std,chroma_8_std,chroma_9_std,chroma_10_std,chroma_11_std,chroma_12_std,chroma_std_std
Lets_hurt_tonight,0.10460335556612836,0.11687591697670179,3.2299192256293487,0.2065164353616881,0.21944062933322447,0.9274211534656571,0.005144310882680786,0.161744019138756,-21.975345006704288,2.0106791782974907,-0.09509542120718384,0.4189433871052534,0.11289726424521192,0.05629750352228529,-0.06429105051754981,-0.05184449938676584,-0.04909818602802066,0.06673931917216262,-0.09306510575091953,-0.04950607060845802,-0.10334486713534714,0.026026722446275335,0.021262856827855385,0.023606979450045647,0.015492632516615498,0.0333306141868748,0.01391304976546196,0.022792867523621,0.003825011496295138,0.01804585379844214,0.01384179149508719,0.031671115014806364,0.008967657591491143,0.027754219143816504,0.030734402393479205,0.032386546708856774,0.08627781967057417,0.03867576730524614,0.024026853695234385,0.26761048952121785,0.0033434247010976545,0.07102730983127419,0.784106229997529,0.3621022857739364,0.3323724025185353,0.23870937164908093,0.2090829983683482,0.197302207411331,0.1995399203630989,0.20317212049438726,0.20755410678634392,0.19531910703791724,0.19470652429433083,0.18470320488778894,0.18054414862809698,0.02030031432335806,0.02141927237479516,0.015915826657044163,0.013641673342880528,0.024050924205356032,0.012476705919633034,0.013891136563098682,0.0048040315369390005,0.01292813357789637,0.010144035593520919,0.01877635492865666,0.00972582263032697,0.010988171227798096
Livin'_On_The_Edge_,0.17511276112557086,0.024572091607431915,3.2496181447050727,0.28799158132851,0.2550217696710287,1.64541090938462,0.0026018940836121025,0.33235842175066316,-22.412503115206466,1.2797308405578964,0.09383122092179827,0.4018495254981966,0.1462093439400778,0.337410890747801,0.16820008099227277,0.09920960878071511,-0.04586036089612799,0.08293157613820487,0.11451855069879141,0.09152694037953768,-0.04859656605072983,0.021564033924479364,0.011826761118634944,0.0434189819877702,0.02199034841825264,0.024084724063541587,0.026317365769366354,0.029090370154481005,0.005682251798834572,0.007897075492194466,0.012436570874715894,0.014047066986868867,0.004153108434686668,0.023314627950691225,0.03376797115829257,0.005029716008070448,0.060226282791659216,0.030192062819335314,0.014031084876622354,0.28353132523689695,0.001947251631767525,0.09453707023273872,0.48008843892126873,0.232746327214809,0.1949697626583888,0.20426609757231,0.18813188671594874,0.17241502465099992,0.1580981726455419,0.1599873575122541,0.15481694172868782,0.16661554908641776,0.1502102923678503,0.1482782896045836,0.1298101513932902,0.015428355506905148,0.00940716787106488,0.027395837966282467,0.016721085402816124,0.018796859772475315,0.01498595402164109,0.01576369554328244,0.004565535696743535,0.005873839063724567,0.008109909232697204,0.009910824018738532,0.003480961058911904,0.008335415879465992
Many_men,0.12646383156139257,0.03760089028738121,3.070468005990584,0.24756127962918734,0.23363628145507434,1.0235397905792627,0.009604670734974823,0.21711,-24.167953319639594,1.3377292669241345,0.2768594614586382,0.3302586558391836,-0.11885942161148771,0.24472374674605948,0.049901154435471745,0.09875982791956188,-0.0657197790646674,0.14442432958102894,0.021132101504684163,0.09946283601948731,0.07549160324833845,0.017291272827973655,0.006704450330711532,0.03311166895668691,0.009115120118158309,0.12646386900477707,0.005316890676977103,0.03799197943575325,0.002162944566099126,0.005707761152947171,0.012093075901491704,0.1014233998436066,0.00698442200721716,0.0634156236265779,0.06651906861961052,0.02178393283564492,0.2678776091268135,0.0739303448652877,0.03255158560496658,0.5850961635263058,0.007837634935148519,0.16800805899477947,1.4432676697854556,0.5758875083366543,0.5794299615155668,0.33300212919039734,0.3030474055548058,0.2780349149218695,0.2729234314351688,0.2569751726607427,0.21754637607788585,0.2578065031270714,0.21665680432176823,0.2533191559296416,0.2027007352721423,0.021755835120510672,0.012117104743822592,0.026435174323720508,0.010076850622834987,0.1304848191773653,0.006220744725674848,0.03545803232220397,0.0027834121296791883,0.0069581058271515105,0.01241978814688937,0.08259087814910039,0.010621062185794786,0.03877846873919966
Ms_jackson,0.12586926214265975,0.019857382079140805,3.0458192161452993,0.24313828650394792,0.24596666424609176,1.1140497589870904,0.004626878133210983,0.2150357142857143,-23.51300827460113,1.7873692027962276,-0.11736324422377963,0.16634466618833793,0.1305835857545766,0.2346330470548676,0.03191522806528529,0.14762923515256135,0.049404299217236165,0.09727592892609836,0.06494042397552136,0.08359699281244776,-0.021989382714944404,0.02963697659968273,0.005692270686533487,0.04588531478578429,0.0218969010942842,0.034798241167517834,0.01391441879689756,0.021842914510949947,0.004332346141377789,0.007466293247030721,0.01607811036895477,0.039941614866987635,0.009783996672293377,0.025115669857279452,0.0439201067899385,0.013174564538047766,0.23991087830594288,0.0481251514707689,0.024524774696911604,0.4344582477157233,0.0022570539232941223,0.11396909678224275,1.2201036115036348,0.5198022791264677,0.4207779188727639,0.3379518170070078,0.27485781024499983,0.2743246393322687,0.23717230918674875,0.22879633919838266,0.21006587020111714,0.21510212372063767,0.21487951519934706,0.2270753535111433,0.1900567900212859,0.022385546263956807,0.005673228683634068,0.03421445172837469,0.02217970862451187,0.02938849284814023,0.012954725641067623,0.01536975292098099,0.005313370284543865,0.006647073074076359,0.012487463881723062,0.030098938576052416,0.011525034436043639,0.011864188853990097
On_Trees_and_Birds_and_Fire,0.09933381833033403,0.0692066109061875,3.1770344693432166,0.24294903840039175,0.2590431800146689,0.8007892817770517,0.008921879459015888,0.1484365306122449,-22.359455072590077,1.9972355994477633,0.4450565077208363,0.36002865804242473,0.015124044987982465,-0.0045934036429541945,-0.04415848840127879,-0.0745739058744787,-0.27891978375429444,-0.1295876114483411,-0.028009472585965145,-0.013861413735429822,0.007497719953620854,0.01157944406112535,0.006132758013164831,0.08685780589007167,0.017450592151854336,0.07923055787718793,0.009519481127932727,0.04105368009066624,0.0033578082562800544,0.00694749809366803,0.01707787643448716,0.02477725132051608,0.014353904296730334,0.04626511290706885,0.04238088599293761,0.03530387712226408,0.13221087169041157,0.050897303298390616,0.02402835708573245,0.4445178189866083,0.007091712158333251,0.11000586546033445,0.9742482118106963,0.5129103367262587,0.29386303764648697,0.20576189877481796,0.1852258637929734,0.18678079445616852,0.18739546304259616,0.20370829644019556,0.20103615493897115,0.19760797166978625,0.20353438666747886,0.1733689595160905,0.16958168980218363,0.010292107224836734,0.005883823786434831,0.08990809545061537,0.011989812896591496,0.06248514672034943,0.00830769295664863,0.030466979367292216,0.0035352327226742903,0.006093302743546498,0.015739966406088164,0.019427096279809465,0.013407742686359699,0.02352995172395912
Papaoutai,0.10984252496866335,0.047656877044679045,3.1699091818477942,0.23265768975483112,0.2400757075982831,0.9848492493969475,0.006997259871433865,0.18137017167381975,-22.964673902732603,1.6994630844053065,0.04849904700776612,0.2837243950862701,0.02470056548798703,0.16089947297173846,0.09037939126901999,0.19144350164744328,0.08435622361715833,0.03845195365642659,-0.12243300272791859,-0.009616536899569825,-0.00750798522659386,0.016180044943539057,0.007204327474514241,0.05497266688817547,0.02130509300398463,0.10521525877649456,0.010249315620492463,0.03927754388978711,0.0017212303786138651,0.011431510201029524,0.016711951511818,0.03642193085851841,0.004879070543496942,0.045913913530350244,0.04221492572558849,0.019921301156023603,0.12925572648535852,0.04390605139867695,0.027213586744534807,0.3704533179355745,0.0052613104344812955,0.1033330452321484,0.9564935785243545,0.37391913813020466,0.41783178789656666,0.26381577248610766,0.27313275799613557,0.26251357134082626,0.2057999104132567,0.2115334016135637,0.21469801692899573,0.2210085640537178,0.19231819006240589,0.2063195823489342,0.2016767630303941,0.015759039625438304,0.006972997026962842,0.0467321468431444,0.02020144925962636,0.08109985947540321,0.011500518314169655,0.034138942773333646,0.0021345369006562265,0.011833926372187846,0.012839228448072431,0.03337494401843007,0.0045677547826397736,0.02156526799616596
Put_Your_Hands_Up_for_Detroit,0.13737728091891752,0.14081273162052416,3.0431359489846295,0.2539049483742087,0.23987391810802816,1.1701648457362057,0.008981859001702544,0.23921375739644973,-20.90467318962483,1.1863187462778269,0.3275069241203272,0.5006086839075713,0.11499579865470173,0.244048704658308,0.0614307252723663,0.08232248664279315,-0.12688029890884486,-0.028370713198025827,0.0388304898084112,0.12269880685742662,0.10885748318914171,0.014656118712890184,0.00399076902535311,0.09453683255693293,0.010721035880804279,0.08037847255958759,0.014557119467024725,0.05652472030638797,0.0019235289407526328,0.005187713661000774,0.01474454062441896,0.036725463026784665,0.00463681581849555,0.04415250574343678,0.0636982558873107,0.052103914286220965,0.22658101664469438,0.05686567467539713,0.024045330918700997,0.5036700761333919,0.007828810058805273,0.13917225962364468,1.2710888771163782,0.5530870048004581,0.3801258171569619,0.26200449838463385,0.23012710980981116,0.21282093436842806,0.21451800881609304,0.20095113434738318,0.1930813647163048,0.15792159209424794,0.17417794578697263,0.1846543895902029,0.19402416068954795,0.01395027294473273,0.004315830208324452,0.07024105400802007,0.008476374237772956,0.08036510108779793,0.012192367098743162,0.04227835300317741,0.001995575256333507,0.0059815974558931105,0.012813837215112856,0.029331643462380416,0.004991304914919752,0.023108552299451184
Ride_Em_On_Down,0.11732616976519417,0.04227171513323305,3.191642185593261,0.2148848256089093,0.2153404814835444,1.122409612879056,0.004982908436325927,0.19407386363636364,-23.26422968825263,1.4224182742315237,0.048883899573807156,0.5108469476517565,0.019496926349484366,0.12298441202785874,0.040839562881431216,0.05908811828647505,-0.030171043843231604,0.023671880832394444,-0.08341919034696114,0.050482402902501486,0.0027371746359656055,0.015338855339694112,0.006230668488837688,0.05431173908873507,0.037944828812966694,0.03948231887366705,0.014391927938643455,0.023150587791004918,0.003207148906137414,0.006661231852052171,0.02079553271175244,0.03356294968943062,0.006686550759398624,0.03010511262921323,0.03231009917774354,0.016048207682154095,0.10922994899933489,0.03302480560193852,0.018579783930635096,0.34135126915076397,0.003989159274289135,0.0747954344389763,0.6852673473591564,0.3623774950266177,0.27309159412909945,0.22786355552380744,0.20332458238240964,0.20208251107174252,0.18875029132995827,0.18733369115679746,0.1774400689339731,0.18433310365406644,0.18417063545884077,0.163217792354193,0.15064953591967523,0.01200907896575411,0.006301907048248971,0.03434705147571777,0.030334709084494885,0.038416073951985465,0.013529333186406275,0.018585884850618385,0.0033587189037924477,0.005881351269833043,0.014071463776024742,0.03272763240681098,0.0068314008097449625,0.012779332110084167
Say_it_right,0.14521549597190228,0.0404572269727217,3.014455402565975,0.2509321041675898,0.23792660281266065,1.179809612549401,0.007386149100081959,0.24833280590717302,-23.955298575701597,1.4696593002127893,-0.1752962319511704,0.08629804256839685,-0.003366847613707241,0.24663278879015293,0.05293064419434941,-0.05662911145784789,0.16439141637470833,0.10738111795258323,-0.034747349939430114,-0.003486986061748885,0.04478986696074097,0.008139619590881645,0.003501556649240162,0.07134176171229252,0.010929155766408585,0.059098657199559854,0.00846101767283694,0.03866874844535546,0.0017056369497733756,0.008899620535561726,0.014226557213755897,0.05169437986479405,0.006986730310188378,0.03879655423560725,0.08909257965345906,0.03414483902692564,0.30353793295267173,0.07517201302240847,0.022090719329312475,0.7254073267834976,0.00716798262330721,0.18684918056303387,1.5555572551711079,0.6655918036190193,0.5192251852988249,0.42828600572784264,0.31758894931613857,0.24275308196172266,0.2609473642864912,0.20372432580960181,0.19255660536099048,0.21223542574468487,0.1950516251415117,0.18901095859906464,0.18354389023799114,0.008248854114318454,0.0032086771273987786,0.06560085251808857,0.012395479967872075,0.06603640542910781,0.010803375705388479,0.03654728280952629,0.0016921028454469815,0.007941801573686123,0.013964008801935539,0.06369442140050792,0.006898083624790564,0.028955359704571134
Starboy,0.052220822320519666,0.11562915348440266,3.1853056652299117,0.17021707856967833,0.21750754169536107,0.42779677742243993,0.008528505752974246,0.07287317518248175,-22.974866979132678,2.1418361350892927,0.1325581184771098,0.3125358307874234,0.10402649747242487,0.10735906497091849,0.1468845079720852,-0.01558684628224993,0.06371684599497988,-0.030169719348952156,0.06636791860757461,0.1657125992996023,0.11164316323726575,0.014469927873824263,0.00312577446089291,0.17577198359096724,0.011297185308298971,0.13090743236562205,0.01147246144454473,0.04920285724082583,0.004652595605644183,0.005097980196558437,0.008625053393583503,0.040339905306135536,0.0023856731674392704,0.07261654260875489,0.021235863381234257,0.046574785042954314,0.12923769017345402,0.0398936967138398,0.02757305119048367,0.20810466766088645,0.005264535933825027,0.04389993576756608,0.8877302572540335,0.48110836365598664,0.32102542579709203,0.24213348755984496,0.19718228034748836,0.22538252036436296,0.2407915025220882,0.24064869345769582,0.22335398588780273,0.20393117309786685,0.19259694742409733,0.18428293163523607,0.15804634621664887,0.009981612017590465,0.0032613574203548793,0.07494304191169326,0.011782025058846974,0.08573854822433621,0.012055859012064225,0.03891227071231508,0.0048607861542407,0.004490097351770576,0.008722058661794672,0.022837267931379256,0.0021059668454663344,0.0190704904999499
